order_id	quantity	item_name	choice_description	item_price
1525	1	6 Pack Soft Drink	[Sprite]	$6.49 
1526	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1526	1	Steak Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 
1527	1	Barbacoa Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream]]	$8.99 
1527	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
1528	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
1528	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1529	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
1529	1	Carnitas Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
1530	1	Canned Soft Drink	[Coke]	$1.25 
1530	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1530	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1531	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]	$11.75 
1531	1	Chips	NULL	$2.15 
1532	1	Veggie Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 
1532	1	Veggie Burrito	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 
1533	1	Barbacoa Bowl	[Fresh Tomato (Mild), [Lettuce, Rice, Cheese]]	$8.69 
1533	2	Chicken Burrito	[[Lettuce, Rice]]	$16.38 
1533	1	Chicken Burrito	[Rice]	$8.19 
1533	1	Chips and Guacamole	NULL	$3.89 
1533	1	Chips and Fresh Tomato Salsa	NULL	$2.29 
1534	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]	$11.75 
1534	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
1534	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
1535	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
1535	1	Chips and Guacamole	NULL	$4.45 
1536	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1536	1	Chicken Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1537	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$9.25 
1537	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
1537	1	6 Pack Soft Drink	[Coke]	$6.49 
1537	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1538	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1538	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1538	1	Chips	NULL	$2.15 
1539	1	Steak Burrito	[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]	$9.25 
1539	1	Steak Burrito	[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]	$11.75 
1540	2	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole]]	$21.96 
1541	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
1541	1	Nantucket Nectar	[Peach Orange]	$3.39 
1541	1	Side of Chips	NULL	$1.69 
1541	1	Veggie Burrito	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1542	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1542	1	Chips and Guacamole	NULL	$4.45 
1543	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1543	1	Chips and Guacamole	NULL	$3.99 
1544	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
1544	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
1545	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 
1545	1	Chips	NULL	$2.15 
1546	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 
1546	1	Chips and Guacamole	NULL	$4.45 
1547	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 
1547	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]	$9.25 
1547	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese]]	$8.75 
1548	2	Steak Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$18.50 
1549	1	Bottled Water	NULL	$1.50 
1549	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
1549	1	Chips	NULL	$2.15 
1550	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.48 
1550	2	Canned Soda	[Mountain Dew]	$2.18 
1550	1	Chips and Guacamole	NULL	$3.99 
1551	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 
1551	1	Bottled Water	NULL	$1.50 
1552	1	Steak Soft Tacos	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream]]	$8.99 
1552	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
1553	1	Steak Burrito	[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]	$11.75 
1553	1	Bottled Water	NULL	$1.50 
1554	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1554	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
1554	1	Chips and Guacamole	NULL	$4.45 
1554	1	Veggie Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1555	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
1555	1	Chips and Guacamole	NULL	$3.99 
1556	2	Canned Soft Drink	[Coke]	$2.50 
1556	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
1556	1	Carnitas Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
1557	1	Chips and Guacamole	NULL	$3.99 
1557	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Cheese]]	$8.99 
1558	1	Chicken Bowl	[Fresh Tomato Salsa, Cheese]	$8.75 
1558	1	6 Pack Soft Drink	[Diet Coke]	$6.49 
1559	8	Side of Chips	NULL	$13.52 
1559	2	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Lettuce]]	$16.98 
1559	2	Veggie Soft Tacos	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]	$16.98 
1559	2	Carnitas Crispy Tacos	[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]	$17.98 
1559	2	Chicken Crispy Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]	$16.98 
1560	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1560	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
1561	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1561	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1562	1	Chicken Burrito	[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1562	1	Canned Soda	[Mountain Dew]	$1.09 
1562	1	Side of Chips	NULL	$1.69 
1563	1	Canned Soft Drink	[Lemonade]	$1.25 
1563	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 
1563	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1564	1	Barbacoa Burrito	[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]	$8.69 
1564	1	Chicken Burrito	[Fresh Tomato (Mild), [Black Beans, Rice, Sour Cream, Cheese]]	$8.19 
1565	1	Chicken Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1565	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39 
1566	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1566	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
1567	1	Chicken Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Guacamole, Lettuce]]	$10.98 
1568	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
1568	1	Steak Soft Tacos	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
1569	1	Side of Chips	NULL	$1.69 
1569	1	Veggie Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 
1570	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
1570	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
1571	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]	$11.25 
1571	1	Chips and Guacamole	NULL	$4.45 
1572	1	Chips and Guacamole	NULL	$4.45 
1572	2	Chicken Burrito	[Tomatillo Red Chili Salsa, [Cheese, Black Beans, Rice]]	$17.50 
1573	1	Chicken Burrito	[Fresh Tomato Salsa, [Sour Cream, Cheese, Rice, Black Beans]]	$8.75 
1573	1	Chips and Guacamole	NULL	$4.45 
1574	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
1574	1	Chips	NULL	$2.15 
1574	1	Bottled Water	NULL	$1.50 
1574	1	Bottled Water	NULL	$1.50 
1575	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies]]	$8.99 
1575	1	Canned Soda	[Dr. Pepper]	$1.09 
1576	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]	$8.75 
1576	1	Chips and Guacamole	NULL	$4.45 
1577	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 
1577	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]	$8.75 
1577	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 
1577	2	Chips	NULL	$4.30 
1578	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 
1578	1	Side of Chips	NULL	$1.69 
1578	1	Bottled Water	NULL	$1.09 
1578	1	Canned Soda	[Diet Dr. Pepper]	$1.09 
1579	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 
1579	1	Chips	NULL	$2.15 
1579	1	Bottled Water	NULL	$1.50 
1580	1	Carnitas Soft Tacos	[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]	$8.99 
1580	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
1580	1	Chips and Guacamole	NULL	$3.99 
1581	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$8.75 
1581	1	Chips	NULL	$2.15 
1581	1	Canned Soft Drink	[Nestea]	$1.25 
1582	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 
1582	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1583	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1583	1	Chips and Guacamole	NULL	$4.45 
1584	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]	$9.25 
1584	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1585	1	Chips and Guacamole	NULL	$3.99 
1585	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$8.99 
1585	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$8.75 
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 
1586	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]]	$11.25 
1586	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$9.25 
1586	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]	$8.75 
1586	1	Chips and Guacamole	NULL	$4.45 
1587	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]	$11.25 
1587	1	Canned Soft Drink	[Coke]	$1.25 
1588	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Cheese]]	$9.25 
1588	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1588	1	Chips and Guacamole	NULL	$4.45 
1588	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1589	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]	$10.98 
1590	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Fajita Vegetables, Lettuce, Cheese, Sour Cream]]	$8.75 
1590	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 
1591	2	Steak Burrito	[Fresh Tomato Salsa, [Lettuce, Sour Cream, Cheese, Fajita Vegetables, Pinto Beans, Rice]]	$18.50 
1592	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]	$9.25 
1592	1	Steak Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]	$9.25 
1592	4	Canned Soft Drink	[Coke]	$5.00 
1592	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Lettuce]]	$8.75 
1592	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1593	2	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]	$16.98 
1594	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Guacamole, Lettuce]]	$11.25 
1594	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1595	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 
1595	1	Chips	NULL	$2.15 
1595	1	Bottled Water	NULL	$1.50 
1596	1	Chicken Salad	[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 
1596	1	Chips and Fresh Tomato Salsa	NULL	$2.39 
1597	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese]]	$9.25 
1597	1	Chips	NULL	$2.15 
1597	1	Canned Soft Drink	[Nestea]	$1.25 
1598	1	Chicken Burrito	[Tomatillo Green Chili (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]	$8.19 
1598	1	Steak Burrito	[Tomatillo Red Chili (Hot), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]	$8.69 
1598	1	Chicken Salad	[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Cheese]]	$8.19 
1598	1	Chicken Burrito	[Roasted Chili Corn (Medium), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]	$8.19 
1599	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
1599	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1599	1	Canned Soft Drink	[Nestea]	$1.25 
1600	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 
1600	1	Chips and Tomatillo Green Chili Salsa	NULL	$2.95 
1601	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 
1601	1	Chicken Salad Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Lettuce]]	$8.75 
1601	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1601	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1602	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]	$8.99 
1602	1	Bottled Water	NULL	$1.09 
1603	1	Barbacoa Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
1603	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$9.25 
1603	1	Chips and Guacamole	NULL	$4.45 
1604	1	Chicken Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
1604	1	Chips and Guacamole	NULL	$3.99 
1604	1	Chips and Tomatillo-Green Chili Salsa	NULL	$2.39 
1604	1	Canned Soda	[Diet Coke]	$1.09 
1605	1	Steak Burrito	[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.99 
1605	1	Chicken Bowl	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]	$8.49 
1606	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1606	1	Chicken Salad Bowl	[Fresh Tomato Salsa]	$8.75 
1607	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]	$11.25 
1607	1	Steak Crispy Tacos	[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 
1608	1	Chips and Guacamole	NULL	$4.45 
1608	2	Canned Soft Drink	[Diet Coke]	$2.50 
1608	1	Chicken Soft Tacos	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1609	1	Veggie Burrito	[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 
1609	1	Nantucket Nectar	[Pineapple Orange Banana]	$3.39 
1610	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
1610	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$9.25 
1610	1	Chips and Guacamole	NULL	$4.45 
1610	1	Canned Soft Drink	[Lemonade]	$1.25 
1611	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1611	1	Chips	NULL	$2.15 
1611	1	Chips and Guacamole	NULL	$4.45 
1611	2	Canned Soft Drink	[Coke]	$2.50 
1612	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]	$8.99 
1612	1	Chips and Guacamole	NULL	$3.99 
1613	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, Cheese]	$8.75 
1613	1	Chips	NULL	$2.15 
1613	1	Steak Bowl	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]	$11.75 
1614	1	Steak Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 
1614	1	Canned Soft Drink	[Coke]	$1.25 
1615	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]	$8.75 
1615	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]	$9.39 
1615	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1615	1	Steak Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 
1616	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese]]	$9.25 
1616	1	Chips and Tomatillo Red Chili Salsa	NULL	$2.95 
1617	1	Carnitas Burrito	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]	$9.25 
1617	1	Chips and Guacamole	NULL	$4.45 
1618	1	Canned Soft Drink	[Diet Coke]	$1.25 
1618	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]	$9.25 
1618	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]	$8.75 
1619	1	Barbacoa Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole]]	$11.75 
1619	1	Bottled Water	NULL	$1.50 
1620	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 
1620	1	Chips and Guacamole	NULL	$4.45 
1621	1	Steak Bowl	[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Fajita Veggies]]	$8.99 
1621	1	Canned Soda	[Sprite]	$1.09 
1622	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 
1622	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1623	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Sour Cream, Lettuce, Cheese, Black Beans, Rice]]	$8.99 
1623	1	Side of Chips	NULL	$1.69 
1624	1	Barbacoa Bowl	[[Rice, Cheese]]	$8.69 
1624	1	Side of Chips	NULL	$1.69 
1625	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole, Lettuce]]	$11.25 
1625	1	Chips and Guacamole	NULL	$4.45 
1626	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1626	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1626	1	Chips and Guacamole	NULL	$4.45 
1627	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 
1627	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1627	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1627	1	Bottled Water	NULL	$1.50 
1628	1	Chicken Burrito	[[Lettuce, Rice, Fajita Veggies]]	$8.19 
1628	1	Steak Burrito	[[Lettuce, Fajita Veggies, Rice]]	$8.69 
1629	1	Bottled Water	NULL	$1.09 
1629	1	Side of Chips	NULL	$1.69 
1629	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]	$8.49 
1630	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 
1630	1	Chips and Fresh Tomato Salsa	NULL	$2.95 
1630	1	Canned Soft Drink	[Coke]	$1.25 
1631	1	Chicken Bowl	[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]	$8.49 
1631	1	Chips and Guacamole	NULL	$3.99 
1632	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]	$10.98 
