Date,Open,High,Low,Close,Volume,Adj Close
1985-04-15,21.38,21.62,21.38,21.38,14957600,0.33
1985-04-12,21.38,21.38,20.75,20.88,18132800,0.33
1985-04-11,21.38,22.00,21.38,21.38,36668800,0.33
1985-04-10,21.00,21.25,21.00,21.00,56728000,0.33
1985-04-09,19.63,19.75,19.63,19.63,65973600,0.31
1985-04-08,20.88,21.00,19.63,19.63,49683200,0.31
1985-04-04,21.00,21.12,20.62,20.88,40465600,0.33
1985-04-03,21.00,21.12,21.00,21.00,60664800,0.33
1985-04-02,21.62,21.75,21.00,21.00,56856800,0.33
1985-04-01,22.13,22.63,21.62,21.62,28515200,0.34
1985-03-29,21.87,22.25,21.87,22.13,21795200,0.34
1985-03-28,21.87,22.25,21.87,21.87,32401600,0.34
1985-03-27,22.50,22.75,21.87,21.87,27837600,0.34
1985-03-26,22.50,22.50,22.50,22.50,30357600,0.35
1985-03-25,22.25,22.25,21.62,21.62,27490400,0.34
1985-03-22,22.63,23.00,22.25,22.25,20092800,0.35
1985-03-21,22.63,23.00,22.63,22.63,40616800,0.35
1985-03-20,22.25,22.63,22.25,22.25,101242400,0.35
1985-03-19,22.87,23.13,22.00,22.00,42862400,0.34
1985-03-18,22.87,23.13,22.87,22.87,31192000,0.36
1985-03-15,21.75,23.13,21.62,22.63,45354400,0.35
1985-03-14,21.75,21.87,21.75,21.75,60401600,0.34
1985-03-13,23.00,23.00,21.75,21.75,62781600,0.34
1985-03-12,23.00,23.25,23.00,23.00,54857600,0.36
1985-03-11,22.25,22.37,22.25,22.25,71500800,0.35
1985-03-08,22.13,22.13,20.75,21.50,118389600,0.33
1985-03-07,24.62,24.75,22.13,22.13,183495200,0.34
1985-03-06,25.87,25.87,24.62,24.62,48400800,0.38
1985-03-05,25.87,25.87,25.87,25.87,32692800,0.40
1985-03-04,25.25,26.00,25.25,25.25,38276000,0.39
1985-03-01,24.75,24.88,24.00,24.88,61857600,0.39
1985-02-28,25.12,25.12,24.75,24.75,79766400,0.39
1985-02-27,26.75,26.75,25.12,25.12,100895200,0.39
1985-02-26,27.25,27.38,26.75,26.75,47241600,0.42
1985-02-25,27.62,27.75,27.25,27.25,24634400,0.42
1985-02-22,26.87,27.88,26.87,27.62,56632800,0.43
1985-02-21,26.87,27.00,26.87,26.87,77056000,0.42
1985-02-20,27.62,27.75,26.37,26.37,54992000,0.41
1985-02-19,27.88,27.88,27.62,27.62,37458400,0.43
1985-02-15,27.62,28.12,27.38,28.00,43405600,0.44
1985-02-14,28.38,28.62,27.62,27.62,106708000,0.43
1985-02-13,29.75,29.75,28.38,28.38,131756800,0.44
1985-02-12,30.50,30.63,29.75,29.75,56627200,0.46
1985-02-11,30.50,30.75,30.50,30.50,86738400,0.48
1985-02-08,29.87,30.00,29.50,29.87,33006400,0.47
1985-02-07,30.00,30.37,29.87,29.87,61370400,0.47
1985-02-06,30.00,30.00,30.00,30.00,48608000,0.47
1985-02-05,29.50,30.00,29.50,29.50,47510400,0.46
1985-02-04,29.25,29.37,29.25,29.25,54504800,0.46
1985-02-01,29.00,29.13,28.38,28.62,34434400,0.45
1985-01-31,29.87,30.00,29.00,29.00,69059200,0.45
1985-01-30,29.87,30.50,29.87,29.87,123110400,0.47
1985-01-29,30.25,30.50,29.87,29.87,55932800,0.47
1985-01-28,30.25,30.63,30.25,30.25,103045600,0.47
1985-01-25,29.00,29.63,28.38,29.63,79615200,0.46
1985-01-24,29.63,29.63,29.00,29.00,99265600,0.45
1985-01-23,30.13,30.25,29.63,29.63,107626400,0.46
1985-01-22,30.13,30.25,30.13,30.13,106209600,0.47
1985-01-21,29.25,29.50,29.25,29.25,81356800,0.46
1985-01-18,28.12,29.25,28.00,28.62,88166400,0.45
1985-01-17,30.25,30.75,28.12,28.12,136880800,0.44
1985-01-16,30.25,30.75,30.25,30.25,47471200,0.47
1985-01-15,30.63,31.12,30.00,30.00,66242400,0.47
1985-01-14,30.63,30.88,30.63,30.63,67608800,0.48
1985-01-11,30.00,30.25,29.50,29.75,51262400,0.46
1985-01-10,30.00,30.13,30.00,30.00,69266400,0.47
1985-01-09,28.75,29.13,28.75,28.75,41680800,0.45
1985-01-08,28.25,28.50,28.00,28.00,35280000,0.44
1985-01-07,28.38,28.50,28.25,28.25,42728000,0.44
1985-01-04,28.38,28.50,28.00,28.38,34316800,0.44
1985-01-03,28.38,29.13,28.38,28.38,41652800,0.44
1985-01-02,29.13,29.13,27.88,27.88,43825600,0.43
1984-12-31,29.13,29.25,29.13,29.13,51940000,0.45
1984-12-28,27.75,28.87,27.62,28.75,41333600,0.45
1984-12-27,27.75,27.88,27.75,27.75,24690400,0.43
1984-12-26,27.62,27.88,27.62,27.62,16794400,0.43
1984-12-24,27.50,27.62,27.50,27.50,16884000,0.43
1984-12-21,27.38,27.50,26.75,27.00,30973600,0.42
1984-12-20,27.50,28.00,27.38,27.38,34960800,0.43
1984-12-19,28.62,28.75,27.50,27.50,79374400,0.43
1984-12-18,28.62,28.75,28.62,28.62,85142400,0.45
1984-12-17,27.00,27.25,27.00,27.00,31309600,0.42
1984-12-14,25.75,26.63,25.75,26.37,24035200,0.41
1984-12-13,25.75,26.25,25.75,25.75,16710400,0.40
1984-12-12,26.37,26.37,25.50,25.50,27518400,0.40
1984-12-11,26.75,27.13,26.37,26.37,30945600,0.41
1984-12-10,27.25,27.25,26.75,26.75,27871200,0.42
1984-12-07,27.38,28.38,27.13,27.25,123631200,0.42
1984-12-06,27.38,27.50,27.38,27.38,79318400,0.43
1984-12-05,26.13,26.13,26.13,26.13,65727200,0.41
1984-12-04,24.88,25.37,24.88,24.88,30094400,0.39
1984-12-03,24.75,24.88,24.38,24.38,24500000,0.38
1984-11-30,25.37,25.63,24.62,24.75,27176800,0.39
1984-11-29,25.87,25.87,25.37,25.37,43719200,0.40
1984-11-28,25.87,26.50,25.87,25.87,102631200,0.40
1984-11-27,24.62,24.88,24.62,24.62,31852800,0.38
1984-11-26,24.00,24.00,24.00,24.00,25160800,0.37
1984-11-23,23.37,24.12,23.37,23.75,34272000,0.37
1984-11-21,23.13,23.25,23.13,23.13,44682400,0.36
1984-11-20,22.63,22.75,22.63,22.63,65811200,0.35
1984-11-19,23.25,23.37,21.87,21.87,58245600,0.34
1984-11-16,23.75,24.12,23.13,23.25,41440000,0.36
1984-11-15,23.75,24.00,23.75,23.75,26650400,0.37
1984-11-14,23.75,24.00,23.75,23.75,26084800,0.37
1984-11-13,24.12,24.62,23.50,23.50,31668000,0.37
1984-11-12,24.12,24.25,24.12,24.12,28313600,0.38
1984-11-09,24.75,24.88,23.00,23.25,73533600,0.36
1984-11-08,25.75,25.75,24.75,24.75,22030400,0.39
1984-11-07,26.25,26.37,25.75,25.75,57887200,0.40
1984-11-06,26.25,26.37,26.25,26.25,56330400,0.41
1984-11-05,24.88,25.37,24.75,24.75,26342400,0.39
1984-11-02,25.00,25.12,24.75,24.88,6921600,0.39
1984-11-01,25.00,25.25,25.00,25.00,11760000,0.39
1984-10-31,25.00,25.25,24.88,24.88,15058400,0.39
1984-10-30,25.00,25.25,25.00,25.00,18648000,0.39
1984-10-29,24.75,24.88,24.75,24.75,12661600,0.39
1984-10-26,25.25,25.25,24.50,24.62,28711200,0.38
1984-10-25,26.25,26.25,25.25,25.25,39541600,0.39
1984-10-24,26.25,26.50,26.25,26.25,41753600,0.41
1984-10-23,26.00,26.25,26.00,26.00,46608800,0.41
1984-10-22,25.63,26.00,25.37,25.37,28688800,0.40
1984-10-19,25.63,27.38,25.50,25.63,81530400,0.40
1984-10-18,25.63,25.75,25.63,25.63,61790400,0.40
1984-10-17,24.88,25.00,24.88,24.88,39160800,0.39
1984-10-16,24.00,24.12,23.88,23.88,29506400,0.37
1984-10-15,24.00,24.25,24.00,24.00,60816000,0.37
1984-10-12,23.75,23.88,22.50,22.75,66449600,0.35
1984-10-11,23.88,24.50,23.75,23.75,45690400,0.37
1984-10-10,24.62,24.62,23.88,23.88,91212800,0.37
1984-10-09,24.88,25.00,24.62,24.62,31315200,0.38
1984-10-08,24.88,25.00,24.88,24.88,11743200,0.39
1984-10-05,25.37,25.37,24.75,24.88,24393600,0.39
1984-10-04,25.37,25.63,25.37,25.37,31371200,0.40
1984-10-03,25.12,25.50,25.12,25.12,30105600,0.39
1984-10-02,24.75,25.63,24.75,24.75,29562400,0.39
1984-10-01,25.00,25.00,24.50,24.50,24444000,0.38
1984-09-28,25.75,25.75,24.62,25.12,58352000,0.39
1984-09-27,25.75,25.87,25.75,25.75,26482400,0.40
1984-09-26,26.13,27.25,25.75,25.75,27742400,0.40
1984-09-25,26.50,26.50,26.13,26.13,41697600,0.41
1984-09-24,26.87,27.00,26.63,26.63,19751200,0.41
1984-09-21,27.13,27.88,26.50,26.87,24959200,0.42
1984-09-20,27.13,27.38,27.13,27.13,16542400,0.42
1984-09-19,27.62,27.88,27.00,27.00,26572000,0.42
1984-09-18,28.62,28.87,27.62,27.62,24326400,0.43
1984-09-17,28.62,29.00,28.62,28.62,48188000,0.45
1984-09-14,27.62,28.50,27.62,27.88,61717600,0.43
1984-09-13,27.50,27.62,27.50,27.50,51833600,0.43
1984-09-12,26.87,27.00,26.13,26.13,33280800,0.41
1984-09-11,26.63,27.38,26.63,26.87,38096800,0.42
1984-09-10,26.50,26.63,25.87,26.37,16156000,0.41
1984-09-07,26.50,26.87,26.25,26.50,20815200,0.41
1984-09-06,26.25,26.87,26.25,26.50,32743200,0.41
1984-09-05,26.25,26.63,26.00,26.25,25939200,0.41
1984-09-04,26.50,26.75,26.00,26.25,29960000,0.41
1984-08-31,27.00,27.13,26.13,26.50,34462400,0.41
1984-08-30,27.50,27.88,27.00,27.00,12740000,0.42
1984-08-29,28.25,28.38,27.25,27.50,18530400,0.43
1984-08-28,27.88,28.25,27.62,28.25,14789600,0.44
1984-08-27,28.12,28.12,27.38,27.88,21918400,0.43
1984-08-24,28.12,28.50,27.88,28.12,17724000,0.44
1984-08-23,28.00,28.62,28.00,28.12,20854400,0.44
1984-08-22,28.50,29.25,27.75,28.00,55104000,0.44
1984-08-21,27.38,28.75,27.38,28.50,44884000,0.44
1984-08-20,27.50,27.62,26.63,27.38,34613600,0.43
1984-08-17,28.12,28.25,27.13,27.50,38483200,0.43
1984-08-16,27.88,28.38,27.50,28.12,36204000,0.44
1984-08-15,28.75,28.75,27.62,27.88,44721600,0.43
1984-08-14,30.00,30.25,28.50,28.87,43517600,0.45
1984-08-13,28.50,30.25,28.12,30.00,60362400,0.47
1984-08-10,29.75,30.88,28.38,28.50,99344000,0.44
1984-08-09,28.50,30.00,27.88,29.75,64405600,0.46
1984-08-08,29.63,30.25,28.25,28.50,73600800,0.44
1984-08-07,29.25,30.00,27.88,29.63,83120800,0.46
1984-08-06,27.38,30.50,27.25,29.25,156699200,0.46
1984-08-03,24.12,27.50,24.00,27.38,154515200,0.43
1984-08-02,25.00,25.37,24.12,24.12,75919200,0.38
1984-08-01,25.50,25.75,24.25,25.00,71433600,0.39
1984-07-31,25.50,25.87,24.88,25.50,49907200,0.40
1984-07-30,27.13,27.25,25.25,25.50,31259200,0.40
1984-07-27,27.25,27.50,27.00,27.13,18485600,0.42
1984-07-26,26.75,27.62,26.50,27.25,35834400,0.42
1984-07-25,26.75,27.38,26.75,26.75,50114400,0.42
1984-07-24,25.12,27.00,25.00,26.63,44811200,0.41
1984-07-23,25.37,25.37,24.50,25.12,23508800,0.39
1984-07-20,25.37,25.75,25.25,25.37,8293600,0.40
1984-07-19,25.37,25.75,25.12,25.37,19476800,0.40
1984-07-18,25.75,25.87,25.25,25.37,26006400,0.40
1984-07-17,25.75,26.00,25.37,25.75,21212800,0.40
1984-07-16,26.37,26.37,25.00,25.75,50747200,0.40
1984-07-13,26.63,27.13,26.00,26.37,33986400,0.41
1984-07-12,26.50,27.13,26.37,26.63,42173600,0.41
1984-07-11,26.87,27.25,26.13,26.50,30273600,0.41
1984-07-10,26.25,27.13,26.13,26.87,43075200,0.42
1984-07-09,25.12,26.37,24.75,26.25,47667200,0.41
1984-07-06,24.75,25.50,24.25,25.12,23912000,0.39
1984-07-05,25.25,25.50,24.38,24.75,23296000,0.39
1984-07-03,25.63,25.75,24.88,25.25,44766400,0.39
1984-07-02,26.50,26.63,25.12,25.63,39916800,0.40
1984-06-29,26.37,27.75,26.37,26.50,35498400,0.41
1984-06-28,25.25,26.75,25.25,26.37,29579200,0.41
1984-06-27,26.00,26.25,24.25,25.25,94320800,0.39
1984-06-26,27.25,27.38,26.00,26.00,37161600,0.41
1984-06-25,28.62,28.87,27.00,27.25,41871200,0.42
1984-06-22,29.00,29.50,28.62,28.62,21151200,0.45
1984-06-21,30.25,30.63,29.00,29.00,35476000,0.45
1984-06-20,29.37,30.25,28.75,30.25,29881600,0.47
1984-06-19,29.63,30.37,29.37,29.37,40236000,0.46
1984-06-18,29.00,29.75,28.38,29.63,28649600,0.46
1984-06-15,28.87,29.37,28.87,29.00,22444800,0.45
1984-06-14,29.75,29.75,28.75,28.87,25239200,0.45
1984-06-13,29.25,29.87,29.25,29.75,28929600,0.46
1984-06-12,28.62,29.50,28.50,29.13,29282400,0.45
1984-06-11,28.62,28.87,28.25,28.62,21061600,0.45
1984-06-08,28.75,28.87,28.00,28.62,27244000,0.45
1984-06-07,29.00,29.13,28.12,28.75,25636800,0.45
1984-06-06,27.88,29.13,27.75,29.00,40364800,0.45
1984-06-05,29.13,29.13,27.75,27.88,82107200,0.43
1984-06-04,30.37,30.75,29.37,29.63,37072000,0.46
1984-06-01,29.37,30.37,29.25,30.37,60575200,0.47
1984-05-31,29.00,29.75,28.75,29.37,41753600,0.46
1984-05-30,29.37,29.50,28.00,29.00,79609600,0.45
1984-05-29,29.50,29.75,28.87,29.37,39065600,0.46
1984-05-25,29.37,29.87,29.13,29.50,30027200,0.46
1984-05-24,30.25,30.25,28.87,29.37,48328000,0.46
1984-05-23,30.88,31.12,30.25,30.25,42240800,0.47
1984-05-22,31.88,31.88,30.00,30.88,75314400,0.48
1984-05-21,29.75,32.25,29.63,31.88,108763200,0.50
1984-05-18,29.13,29.87,28.75,29.75,48367200,0.46
1984-05-17,30.50,30.50,28.75,29.13,70487200,0.45
1984-05-16,31.88,32.12,30.37,30.50,54930400,0.48
1984-05-15,31.62,32.12,31.50,31.88,25676000,0.50
1984-05-14,32.12,32.12,31.25,31.62,22321600,0.49
1984-05-11,33.13,33.25,31.00,32.25,49431200,0.50
1984-05-10,33.13,33.63,32.25,33.13,59656800,0.52
1984-05-09,32.87,34.38,32.50,33.13,101253600,0.52
1984-05-08,31.25,33.13,31.25,32.87,63750400,0.51
1984-05-07,30.13,31.38,29.87,31.12,40017600,0.48
1984-05-04,31.62,31.62,30.00,30.13,65111200,0.47
1984-05-03,33.00,33.00,31.00,31.62,81855200,0.49
1984-05-02,33.25,33.50,32.37,33.00,79329600,0.51
1984-05-01,31.75,33.25,31.75,33.25,101628800,0.52
1984-04-30,30.13,31.38,29.87,31.38,73287200,0.49
1984-04-27,29.75,30.75,29.25,30.13,92999200,0.47
1984-04-26,27.75,29.87,27.75,29.75,79626400,0.46
1984-04-25,27.88,28.12,27.38,27.62,48720000,0.43
1984-04-24,28.38,28.87,27.75,27.88,70392000,0.43
1984-04-23,28.25,29.13,28.00,28.38,73466400,0.44
1984-04-19,28.00,28.38,27.75,28.25,30850400,0.44
1984-04-18,27.50,28.12,27.38,28.00,49918400,0.44
1984-04-17,26.75,27.88,26.75,27.50,83238400,0.43
1984-04-16,25.75,26.37,25.12,26.25,17029600,0.41
1984-04-13,25.75,26.37,25.50,25.75,25849600,0.40
1984-04-12,24.50,26.00,24.12,25.75,19600000,0.40
1984-04-11,24.75,25.37,24.25,24.50,17651200,0.38
1984-04-10,24.00,24.75,24.00,24.75,14274400,0.39
1984-04-09,23.50,24.25,23.50,23.50,13563200,0.37
1984-04-06,24.12,24.38,23.00,23.50,21397600,0.37
1984-04-05,24.50,24.88,24.12,24.12,20703200,0.38
1984-04-04,25.00,25.12,24.50,24.50,26919200,0.38
1984-04-03,24.88,25.12,24.62,25.00,11026400,0.39
1984-04-02,24.75,25.25,24.50,24.88,13664000,0.39
1984-03-30,25.37,25.50,24.50,24.75,11435200,0.39
1984-03-29,25.50,25.75,25.25,25.37,9794400,0.40
1984-03-28,25.12,25.63,25.12,25.50,18872000,0.40
1984-03-27,25.75,25.87,24.88,25.00,24824800,0.39
1984-03-26,25.50,26.13,25.25,25.75,14240800,0.40
1984-03-23,25.50,25.75,25.00,25.50,15282400,0.40
1984-03-22,26.00,26.00,25.12,25.50,12796000,0.40
1984-03-21,26.00,26.63,25.87,26.00,11916800,0.41
1984-03-20,26.25,26.75,25.12,26.00,25132800,0.41
1984-03-19,26.50,26.50,25.87,26.25,20647200,0.41
1984-03-16,26.75,27.75,26.37,26.63,31175200,0.41
1984-03-15,26.63,27.00,26.37,26.75,13820800,0.42
1984-03-14,27.00,27.13,26.50,26.63,14901600,0.41
1984-03-13,27.38,27.75,26.75,27.00,38220000,0.42
1984-03-12,26.50,27.50,26.50,27.38,31259200,0.43
1984-03-09,26.87,26.87,26.25,26.37,16514400,0.41
1984-03-08,26.50,27.13,26.50,26.87,32446400,0.42
1984-03-07,25.75,26.63,25.12,26.50,24141600,0.41
1984-03-06,26.75,27.25,25.63,25.75,24746400,0.40
1984-03-05,27.25,27.38,26.37,26.75,18401600,0.42
1984-03-02,27.00,28.00,26.87,27.25,47812800,0.42
1984-03-01,26.25,27.13,25.63,27.00,33090400,0.42
1984-02-29,25.50,26.87,25.25,26.25,33510400,0.41
1984-02-28,27.00,27.13,25.12,25.50,42481600,0.40
1984-02-27,27.13,27.50,26.37,27.00,30391200,0.42
1984-02-24,26.87,27.50,26.87,27.13,19454400,0.42
1984-02-23,27.38,27.38,26.00,26.87,38763200,0.42
1984-02-22,26.25,27.62,26.25,27.38,55843200,0.43
1984-02-21,25.00,26.25,24.88,26.13,30072000,0.41
1984-02-17,25.37,26.00,25.00,25.00,33661600,0.39
1984-02-16,25.12,25.50,24.50,25.37,26308800,0.40
1984-02-15,25.63,26.75,24.88,25.12,50209600,0.39
1984-02-14,24.25,25.75,24.25,25.63,52264800,0.40
1984-02-13,24.38,24.62,23.88,24.25,26432000,0.38
1984-02-10,23.63,25.00,23.63,24.38,35991200,0.38
1984-02-09,23.25,24.12,22.63,23.63,58699200,0.37
1984-02-08,24.12,24.50,23.25,23.25,37055200,0.36
1984-02-07,23.25,24.25,22.37,24.12,54432000,0.38
1984-02-06,24.50,24.50,23.13,23.25,41389600,0.36
1984-02-03,24.88,25.50,24.50,24.50,36372000,0.38
1984-02-02,24.62,25.00,24.12,24.88,33728800,0.39
1984-02-01,24.75,25.50,24.50,24.62,40779200,0.38
1984-01-31,24.75,25.25,23.13,24.75,86273600,0.39
1984-01-30,26.13,26.63,24.12,24.75,69367200,0.39
1984-01-27,27.62,27.75,25.63,26.13,48524000,0.41
1984-01-26,27.00,28.00,27.00,27.62,42123200,0.43
1984-01-25,27.25,28.87,26.87,27.00,65968000,0.42
1984-01-24,28.87,29.00,26.50,27.25,80057600,0.42
1984-01-23,28.62,29.13,28.38,28.87,69591200,0.45
1984-01-20,29.00,29.13,28.25,28.62,35336000,0.45
1984-01-19,28.75,29.50,28.50,29.00,37430400,0.45
1984-01-18,28.62,29.25,28.12,28.75,55126400,0.45
1984-01-17,27.88,28.75,27.88,28.62,37268000,0.45
1984-01-16,27.25,28.25,27.13,27.88,34395200,0.43
1984-01-13,27.88,28.25,26.75,27.25,30436000,0.42
1984-01-12,28.00,28.38,27.62,27.88,27585600,0.43
1984-01-11,27.62,28.50,27.50,28.00,43988000,0.44
1984-01-10,26.25,27.62,26.25,27.62,43047200,0.43
1984-01-09,27.75,27.75,25.37,26.25,53933600,0.41
1984-01-06,28.25,28.62,27.25,27.75,42123200,0.43
1984-01-05,27.88,29.00,27.62,28.25,76428800,0.44
1984-01-04,25.75,28.00,25.75,27.88,73152800,0.43
1984-01-03,24.38,26.13,24.38,25.63,37548000,0.40
1983-12-30,24.38,25.00,24.25,24.38,22965600,0.38
1983-12-29,25.00,25.25,24.38,24.38,25687200,0.38
1983-12-28,24.75,25.25,24.50,25.00,32138400,0.39
1983-12-27,24.62,25.00,24.62,24.75,24108000,0.39
1983-12-23,24.75,24.88,24.25,24.62,12140800,0.38
1983-12-22,24.25,24.75,24.12,24.75,32636800,0.39
1983-12-21,23.37,24.25,23.25,24.25,42946400,0.38
1983-12-20,24.00,24.00,23.00,23.37,44436000,0.36
1983-12-19,24.75,25.00,23.88,24.00,43400000,0.37
1983-12-16,24.38,25.00,24.25,24.75,46216800,0.39
1983-12-15,23.37,24.75,23.37,24.38,79150400,0.38
1983-12-14,22.50,23.63,21.62,23.37,50472800,0.36
1983-12-13,21.50,22.75,21.38,22.50,49386400,0.35
1983-12-12,21.62,21.75,21.00,21.50,16284800,0.33
1983-12-09,21.50,22.13,21.25,21.62,20692000,0.34
1983-12-08,21.00,22.13,21.00,21.50,34406400,0.33
1983-12-07,20.50,21.50,20.25,21.00,22288000,0.33
1983-12-06,20.38,20.62,20.25,20.50,12997600,0.32
1983-12-05,19.87,20.50,19.75,20.38,11289600,0.32
1983-12-02,20.25,20.25,19.75,19.87,21341600,0.31
1983-12-01,20.38,20.88,20.00,20.25,19168800,0.32
1983-11-30,20.75,21.00,20.38,20.38,16083200,0.32
1983-11-29,21.00,21.50,20.50,20.75,23822400,0.32
1983-11-28,20.50,21.12,20.38,21.00,18099200,0.33
1983-11-25,20.38,20.62,20.38,20.50,9324000,0.32
1983-11-23,21.50,21.50,20.00,20.38,28588000,0.32
1983-11-22,21.50,21.75,21.25,21.50,26297600,0.33
1983-11-21,20.62,21.62,20.62,21.50,26252800,0.33
1983-11-18,20.50,20.88,20.25,20.62,19975200,0.32
1983-11-17,20.00,20.75,20.00,20.50,22596000,0.32
1983-11-16,19.75,20.50,19.63,20.00,25569600,0.31
1983-11-15,19.75,19.87,19.00,19.75,29657600,0.31
1983-11-14,20.00,20.25,19.63,19.75,27070400,0.31
1983-11-11,19.63,20.38,19.50,20.00,29008000,0.31
1983-11-10,19.25,20.13,19.25,19.63,55518400,0.31
1983-11-09,17.88,19.25,17.50,19.25,88368000,0.30
1983-11-08,19.50,19.50,17.25,17.88,305379200,0.28
1983-11-07,21.12,21.62,20.75,21.00,38029600,0.33
1983-11-04,21.87,22.00,21.00,21.12,36685600,0.33
1983-11-03,23.50,23.63,21.00,21.87,71500800,0.34
1983-11-02,23.00,24.12,23.00,23.50,50618400,0.37
1983-11-01,22.63,24.00,21.62,23.00,82096000,0.36
1983-10-31,21.12,23.00,21.12,22.63,43293600,0.35
1983-10-28,21.12,21.38,20.38,20.88,20300000,0.33
1983-10-27,20.13,21.62,20.13,21.12,24460800,0.33
1983-10-26,21.25,21.50,20.00,20.13,32228000,0.31
1983-10-25,21.12,21.87,21.00,21.25,42112000,0.33
1983-10-24,19.87,21.12,17.88,21.12,64848000,0.33
1983-10-21,20.38,20.88,19.63,19.87,39250400,0.31
1983-10-20,21.50,22.13,19.87,20.38,32922400,0.32
1983-10-19,19.37,22.25,19.13,21.50,71848000,0.33
1983-10-18,20.75,20.75,18.87,19.37,95743200,0.30
1983-10-17,22.75,22.75,20.88,21.00,54779200,0.33
1983-10-14,23.00,23.75,22.50,22.75,69815200,0.35
1983-10-13,21.75,24.00,21.75,23.00,105128800,0.36
1983-10-12,19.37,21.25,19.25,21.12,118154400,0.33
1983-10-11,19.75,19.87,19.13,19.37,63190400,0.30
1983-10-10,20.13,20.13,18.37,19.75,129281600,0.31
1983-10-07,22.25,23.75,20.13,20.38,61583200,0.32
1983-10-06,22.50,22.87,21.75,22.25,58234400,0.35
1983-10-05,22.87,23.25,22.13,22.50,47667200,0.35
1983-10-04,23.13,23.63,22.75,22.87,42403200,0.36
1983-10-03,23.13,23.50,22.63,23.13,38225600,0.36
1983-09-30,22.75,23.63,22.50,23.13,29467200,0.36
1983-09-29,22.87,23.75,22.63,22.75,70694400,0.35
1983-09-28,23.50,23.50,22.13,22.87,93374400,0.36
1983-09-27,24.88,25.00,23.00,23.50,104277600,0.37
1983-09-26,25.87,25.87,24.38,24.88,192192000,0.39
1983-09-22,31.50,32.63,31.12,32.50,36030400,0.51
1983-09-21,32.12,32.63,31.38,31.50,26588800,0.49
1983-09-20,32.00,33.50,32.00,32.12,56604800,0.50
1983-09-19,29.37,32.25,29.25,32.00,50495200,0.50
1983-09-16,30.13,30.13,29.13,29.37,56436800,0.46
1983-09-15,31.62,31.75,29.75,30.13,39709600,0.47
1983-09-14,32.00,32.75,31.00,31.62,45382400,0.49
1983-09-13,30.63,32.50,30.37,32.00,51044000,0.50
1983-09-12,30.63,32.50,30.25,30.63,66578400,0.48
1983-09-09,31.75,31.88,30.50,30.63,53172000,0.48
1983-09-08,34.62,35.00,31.25,31.75,76764800,0.49
1983-09-07,39.25,39.25,33.87,34.62,96213600,0.54
1983-09-06,38.75,39.75,38.75,39.37,45421600,0.61
1983-09-02,36.37,38.00,36.25,38.00,32334400,0.59
1983-09-01,37.25,38.50,35.50,36.37,54532800,0.57
1983-08-31,33.13,37.25,33.13,37.25,50058400,0.58
1983-08-30,31.25,33.50,31.25,32.87,58486400,0.51
1983-08-29,30.88,31.62,30.00,31.25,34574400,0.49
1983-08-26,30.50,31.00,30.25,30.88,23296000,0.48
1983-08-25,30.25,30.75,30.00,30.50,47443200,0.48
1983-08-24,31.75,31.75,30.13,30.25,28324800,0.47
1983-08-23,33.63,33.63,31.62,31.88,23396800,0.50
1983-08-22,33.75,34.13,33.25,33.63,21341600,0.52
1983-08-19,33.50,34.00,33.25,33.75,14649600,0.53
1983-08-18,33.13,33.87,33.00,33.50,20434400,0.52
1983-08-17,33.87,34.25,32.75,33.13,23609600,0.52
1983-08-16,34.38,34.75,33.50,33.87,22842400,0.53
1983-08-15,33.50,34.38,33.37,34.38,38068800,0.54
1983-08-12,33.75,34.50,33.13,33.50,18659200,0.52
1983-08-11,34.25,34.75,33.25,33.75,22545600,0.53
1983-08-10,34.38,34.62,33.50,34.25,40493600,0.53
1983-08-09,34.00,34.88,33.75,34.38,37592800,0.54
1983-08-08,33.87,34.75,33.13,34.00,19202400,0.53
1983-08-05,33.25,34.50,33.00,33.87,32855200,0.53
1983-08-04,34.88,35.25,31.75,33.25,73029600,0.52
1983-08-03,34.38,35.62,33.87,34.88,30956800,0.54
1983-08-02,34.50,35.00,34.25,34.38,25412800,0.54
1983-08-01,34.88,36.37,34.25,34.50,58111200,0.54
1983-07-29,34.00,35.25,33.87,34.88,55081600,0.54
1983-07-28,36.25,36.75,34.00,34.00,67620000,0.53
1983-07-27,39.12,40.37,35.75,36.25,75079200,0.56
1983-07-26,43.13,43.37,37.50,39.12,67244800,0.61
1983-07-25,43.75,43.75,42.50,43.13,19107200,0.67
1983-07-22,43.37,43.87,43.25,43.75,29108800,0.68
1983-07-21,41.25,44.37,41.00,43.37,79346400,0.68
1983-07-20,43.75,44.13,40.75,41.25,76221600,0.64
1983-07-19,44.25,46.37,43.37,43.75,42784000,0.68
1983-07-18,44.37,44.50,43.25,44.25,20406400,0.69
1983-07-15,46.00,46.00,44.13,44.37,16990400,0.69
1983-07-14,46.12,46.87,45.75,46.00,18726400,0.72
1983-07-13,46.37,46.50,45.38,46.12,32250400,0.72
1983-07-12,47.50,48.00,46.12,46.37,18799200,0.72
1983-07-11,46.25,48.25,46.25,47.50,28229600,0.74
1983-07-08,46.75,46.75,46.00,46.25,17544800,0.72
1983-07-07,47.37,47.50,46.50,46.75,22360800,0.73
1983-07-06,47.25,47.50,46.37,47.37,23979200,0.74
1983-07-05,49.25,49.38,47.13,47.25,20512800,0.74
